,expression,std_cent,std_rolloff,std_zcross,std_flt,avg_bw,avg_ctr,std_ctr,cont_rating
31,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),219.4298693652527,407.19151625666643,0.12432075332614377,0.0017437281785532832,1300.7017090736545,20.893930462829438,7.251819095219344,40
32,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),161.31513295773047,184.87167453532945,0.2488173841178645,0.0043850368820130825,1289.9346000185658,25.38849095741145,5.836243843911323,20
33,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),127.20082779078044,144.32942565334992,0.15939627110925939,0.010985161177814007,1512.2590649321573,22.45745554157988,5.539370234733745,25
34,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),440.96697901375944,503.5328170993686,0.3018219647666127,0.015320486389100552,1214.4889720264055,17.46642551165286,6.058000059219234,80
35,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),81.7360403765237,183.04986140834353,0.013074551213675786,0.0036685436498373747,1002.227692631179,24.05240092338733,6.996672573186556,0
36,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),343.46879580871166,438.2252398481925,0.16755265567391905,0.0005993160884827375,1253.4538834491,70.01979068531314,33.395290078410014,0
37,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),726.7032111127605,1510.743345438121,0.11837693980341252,0.002156846458092332,1028.9679461561755,52.40725902950262,33.34784197357853,0
38,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),154.52502334371485,37.46349916150723,0.020076560442092745,0.0014760998310521245,1703.7342550187213,57.46292814556842,21.67047401454115,5
39,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.77922911863013,211.05188156568548,0.0,0.022725727409124374,1220.7795841698044,20.442397104260834,4.065273945097001,5
40,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),75.81066499065533,85.47943897912471,0.0,0.0027021877467632294,1246.4767079290393,26.406479930239698,4.524843973947466,5
41,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),128.8535195646517,405.13958763013414,0.009893227747068828,0.002134314738214016,1002.8095063308315,15.559219736610748,6.815742559178257,5
42,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),88.91324705900469,310.0989467630192,0.006519690677861656,0.0003850766224786639,876.9194132785127,25.02365557777119,7.594345763764953,10
43,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),99.28516265767405,78.70233914680901,0.04384361080708866,0.005753951612859964,1303.8434117157533,26.52568576136107,4.835292614607566,10
44,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),93.9936702744114,140.17163855773268,0.0,0.0066086044535040855,1451.6708722023948,23.52627463150793,3.4036983354727592,10
45,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),83.29467617955476,153.0656076115051,0.021882861293545098,0.008096780627965927,1022.5053417357866,23.708423597585554,5.8258563894908795,10
46,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),126.28825868688261,162.95470957102268,0.0546922510932625,0.011350949294865131,1252.689132153083,22.797617289425826,3.442196131736275,10
47,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),76.53969834244786,177.21087184568893,0.0050567776708924225,0.002095559611916542,1001.3757175029936,23.673713203379926,6.487459212309773,10
48,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),112.18081184443027,255.78989895528588,0.007092862718762282,0.005665058270096779,989.1506342801218,55.467105392983505,33.01915605611187,10
49,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),330.15724333017795,383.4703318087576,0.278532688011745,0.007766658440232277,1215.3771791922218,18.23711419429194,6.4854822800653995,10
50,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),82.87221313407086,186.89043030848111,0.0141194278514384,0.0036051783245056868,1002.5451622201805,23.917405620515705,6.803554959321888,10
51,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),66.05232106181673,18.407185094002347,0.0,0.0032372139394283295,1043.181337638832,50.61967286356237,22.128941414883396,10
52,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),75.60727105050486,173.5036956135383,0.006120233600762476,0.00346381519921124,995.4735350342382,23.915725749307963,6.889323563799217,10
53,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),76.37084624802105,172.6705412407959,0.00936118550871821,0.0034223333932459354,1004.2364890238654,23.839217150350997,6.773310314178179,10
54,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),92.54203785724127,333.6739236915465,0.004207916787599561,0.00035013846354559064,862.9945944191574,24.872871770088185,7.547828356476097,10
55,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),79.06168992941868,184.44947417558708,0.0050567776708924225,0.0020213115494698286,1001.18653840141,23.697290536505204,6.606094225549215,10
56,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),83.05949827410272,187.23633166003688,0.01173105235403326,0.0036539058201014996,1002.5550240820395,23.875318755804866,6.900406643711835,10
57,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),82.87221313407086,186.89043030848111,0.0141194278514384,0.0036051783245056868,1002.5451622201805,23.917405620515705,6.803554959321888,10
58,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),254.01237405538143,546.7372105264271,0.0,0.17201775312423706,1188.6990413696144,16.75413237391753,3.9172077630085194,10
59,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),78.98450039795809,104.08157229369691,0.038785492264154287,0.0037347956094890833,1269.3536831912097,21.572543449075507,5.85023030815341,15
60,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),205.2388534600731,257.4822120544373,0.13616378871546478,0.017178840935230255,1281.2707790804782,17.158810184549097,5.14179234510438,15
61,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),82.39616708755018,187.07022176490926,0.006583644291996875,0.0036495011299848557,1002.0699565457,23.81204180274948,6.89080991081579,15
62,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),265.93851456154704,409.45896647009835,0.1155940869510119,0.0034142087679356337,1280.6701408241627,18.502802842847668,7.671816360804636,15
63,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),265.93851456154704,409.45896647009835,0.1155940869510119,0.0034142087679356337,1280.6701408241627,18.502802842847668,7.671816360804636,15
64,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),72.14597454627224,162.44217358610794,0.011934253749055858,0.003141331020742655,1013.0459492602936,22.72048119151458,6.550567521585171,15
65,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),157.92498306455897,106.1608843888819,0.0,0.004548090510070324,1415.9256414047277,45.57242496342928,18.638922059872304,15
66,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),161.27790447729575,220.40229406162834,0.07772997418939313,0.0019015364814549685,1436.2912044875825,23.090820713348094,6.1073244769010495,15
67,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),88.91324705900469,310.0989467630192,0.006519690677861656,0.0003850766224786639,876.9194132785127,25.02365557777119,7.594345763764953,15
68,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),83.05949827410272,187.23633166003688,0.01173105235403326,0.0036539058201014996,1002.5550240820395,23.875318755804866,6.900406643711835,15
69,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),84.01796346822185,8.710865600730862,0.008835520263106246,0.0017910749884322286,1022.838275423934,57.346137952086366,17.066386325535404,15
70,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),169.21143378225668,110.4121944280232,0.08950866045732675,0.0070111630484461784,1488.516894413451,23.9348378618898,5.082294971529431,15
71,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),131.02812712474653,284.8287714662684,0.040229627258757825,0.004516652785241604,1203.328279145546,18.540208803279654,5.310765456110679,15
72,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),94.05666821943318,326.88521619235036,0.0027700541131372492,0.0010486512910574675,1022.5063536224364,33.04283619749601,20.562638215324174,15
73,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),157.93412519651324,71.33847887006696,0.07758757211368157,0.0029382400680333376,1622.9053009524162,23.561615019895775,6.302654802433667,15
74,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),151.1510395335543,154.2126877111729,0.03553849524994123,0.008956599049270153,1190.7639441900128,25.3373451060164,7.113089969203591,15
75,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),272.31715932325267,302.8117889891278,0.05775638576081263,0.025166254490613937,1219.551453938017,18.858121919781286,4.733926429946746,20
76,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),325.5614953782416,374.9899324581421,0.280425243805211,0.007803529035300016,1215.059892821298,18.022453684673795,6.410766036411833,20
77,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),212.04305538203184,295.4189183542827,0.08658458450056146,0.009838316589593887,1328.6670940370554,19.905762859513214,4.497655362703549,20
78,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),170.72674501632548,191.32512913944652,0.0,0.029153451323509216,1205.0775579886017,21.17574711939624,3.3039645558734323,20
79,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),99.47317975209695,215.29869334958116,0.009672054747181939,0.0015410729683935642,975.504385288353,61.607216222072196,30.005635391346953,20
80,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),112.68066805416952,66.848278971525,0.18134743265799233,0.0048147146590054035,1162.3569560888488,23.79692121956752,6.55555366063188,20
81,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),163.83052653755806,82.3622103278014,0.033828581704551525,0.008152374997735023,1387.8452025084446,22.905675408737384,9.562676199224493,20
82,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),138.36858577224888,179.9466800199099,0.02343223904986899,0.016138704493641853,1182.6843798368036,19.97759931198336,4.332469269475858,20
83,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),142.8708230256895,211.5580771195238,0.06240923107203074,0.008323928341269493,1309.8365558339224,41.13610162957544,30.248986581392003,20
84,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),141.35793698425002,80.77362692601338,0.12088446518164546,0.0025968020781874657,1015.0615791300922,21.905640625821153,11.390456520909545,20
85,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),78.20196933407414,183.27374889248736,0.0050567776708924225,0.0019638892263174057,1004.3345758560075,23.769320765242533,6.597991378491314,20
86,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),127.97791948855819,129.92253838521998,0.02655037713902798,0.013049725443124771,1037.1778788163517,22.98877327181154,6.118957153913609,20
87,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),221.90200007504808,510.48303073932436,0.0,0.17188112437725067,1153.214315953881,15.84844449524075,3.7759208488570146,20
88,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),83.3368472562352,192.7066043994864,0.007947170336760945,0.0036199605092406273,1002.9131612332445,23.856612446812157,6.8894731936911695,20
89,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),95.31381307186703,55.728021995970714,0.027932404471938625,0.05462795868515968,1279.9343645491358,23.098514634733746,5.543245048887451,20
90,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),81.26729297124542,63.77247497022357,0.07738466164987379,0.004452221095561981,1423.025012776761,46.0744768378733,18.846572288897736,20
91,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),169.7342087963748,399.65056661920937,0.019707476927747276,0.009172861464321613,1184.8628578504433,20.45711221294021,4.8957356127018645,25
92,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),153.9772821010624,226.34845796236652,0.0,0.011597063392400742,1208.4455420477414,23.305612322659563,8.266064393704239,25
93,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),156.6773237941699,164.88644283438984,0.0358316833892492,0.007670879829674959,1188.1532851132274,25.341498791659944,7.225555070192616,25
94,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),254.2674250202628,476.29928978027294,0.0,0.03133362904191017,1160.39360705207,18.80736016829495,5.422673504536484,25
95,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),88.91324705900469,310.0989467630192,0.006519690677861656,0.0003850766224786639,876.9194132785127,25.02365557777119,7.594345763764953,30
96,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),134.9931633943532,96.77141370481219,0.04975489987034661,0.008436007425189018,1418.84755713009,29.24828923483789,7.516549498431264,30
97,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),325.5614953782416,374.9899324581421,0.280425243805211,0.007803529035300016,1215.059892821298,18.022453684673795,6.410766036411833,30
98,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),146.5209164111684,93.36488794710598,0.0635846220188046,0.0023663812316954136,1017.5957572015981,22.750482263350534,5.452794224357755,30
99,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),96.74344052641064,256.9211275959561,0.016797359587082797,0.001976995263248682,1031.4833770385624,20.947561020890774,6.262777078747775,30
100,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),92.84826050999797,334.590409851176,0.004207916787599561,0.00035945107811130583,863.1993377953185,24.872677547098387,7.554141175026621,30
101,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),83.05949827410272,187.23633166003688,0.01173105235403326,0.0036539058201014996,1002.5550240820395,23.875318755804866,6.900406643711835,35
102,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),233.20458053568473,365.73468164762255,0.22716332889157378,0.04595642164349556,1466.4635384823623,28.02041652469831,6.2877870188236935,35
103,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),109.7542903294761,151.48803975162681,0.06587706471679328,0.00984959676861763,1309.7496186116848,67.75485776011159,34.433630685207355,35
104,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),116.72272622701101,146.60872063730963,0.028643581447042918,0.016873309388756752,1270.8114829802755,18.180062885496994,4.962273546380869,35
105,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),112.90508506526977,313.30760476216153,0.019320609395256448,0.0003827519831247628,970.7266649285995,26.62170329353818,8.248085905626063,35
106,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),180.14247350850505,264.43077472671126,0.03997567429201604,0.004864704329520464,1130.1061804984486,25.64465904958702,9.10612858123239,35
107,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),163.81760430355368,477.7308196131045,0.0991412841995945,0.0007765861810185015,1042.547183859571,25.656976917177364,5.973560072083692,35
108,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),307.14638063261697,392.7041804168361,0.10499781294984419,0.01930086314678192,1232.1273325330983,17.596181155316625,5.862478951441054,35
109,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),137.75772821463394,434.8451214378079,0.09856800986852879,0.0014332202263176441,1046.2059656707293,27.08809725593793,5.8963719050158385,35
110,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),88.3645690750839,175.38397547558512,0.030786008965140433,0.0016220223624259233,1100.288879865466,36.18323841035743,23.33020909977305,35
111,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),189.0501443814452,557.8146358906849,0.08051947233118137,0.0007358337170444429,1261.320870574181,25.884835326561888,6.892835305535024,40
112,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),86.31959026860008,23.960420844328343,0.05141743206939479,0.004688625689595938,1028.3142413798664,22.37814817226026,5.270044812517805,40
113,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),145.3304023063252,188.01844782687888,0.023354998544599315,0.01465472113341093,1221.6868007720616,20.018637752020652,5.500382392415939,40
114,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),118.288401923929,330.200282278952,0.013065021829341258,0.001632011029869318,926.3738703788111,18.907660835399863,5.381804751671502,40
115,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),200.8972994192548,267.4616685879227,0.03450597844994362,0.031563401222229004,1234.8494333373537,19.14235903877108,5.064924643264557,40
116,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),325.5614953782416,374.9899324581421,0.280425243805211,0.007803529035300016,1215.059892821298,18.022453684673795,6.410766036411833,40
117,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),90.49008669361615,211.4726520832981,0.04698679319681506,0.0009696592460386455,1066.3588627439462,30.55581479458413,5.239944100762992,45
118,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),114.76674671985211,165.83834229571795,0.0,0.049320708960294724,1212.1394953763506,22.692227573488186,5.073816383726222,45
119,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),123.22323481694718,262.0980490667762,0.011745265752756003,0.009182109497487545,1108.0991563908274,22.53866512688371,4.722474921172825,45
120,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),141.31842048026212,265.9727355053649,0.10714102223303541,0.016733022406697273,1314.0677998265353,19.91220023725502,4.874215929825622,45
121,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),162.65124626274763,225.580844953877,0.12573531715057004,0.010589256882667542,1250.133711459466,21.999264606444658,5.903552970049234,45
122,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),144.14618055573774,162.4449450969628,0.0,0.025822877883911133,1161.0247223936403,30.873752965238587,12.855072467164844,45
123,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),336.05010059314964,609.7994208569315,0.0,0.1979370266199112,1094.5800336030265,29.241999910376663,23.825852641024422,45
124,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),132.05468934635311,156.658158846015,0.08920429762855439,0.001653466490097344,1028.6209497469135,28.704929235955152,21.032737942095984,50
125,(t>>8)&(((t>>11)&(t+(t*10)))|(((t|11)&9)^((t*(t^4))^6))),224.64652638426435,368.0281925955319,0.14954081900957147,0.04591638594865799,1231.1179937673078,23.495122151756846,6.044450219573813,50
