,tempo,avg_cent,std_cent,avg_rolloff,std_rolloff,avg_zcross,std_zcross,avg_flt,std_flt,avg_bw,avg_ctr,std_ctr,rating,expression
501,58.59375,1835.1630292038199,175.9862586681767,3312.658248933902,234.4195713130931,0.4092400719616205,0.11214963780349256,0.017656855285167694,0.016509104520082474,1235.8839744685401,25.29257632945995,6.213340415156847,60,((t>>8)*(((t*13)&12)^8))|(((t|10)*((t-12)>>11))*(t*10))
502,117.1875,1273.055742499104,118.73140355056313,2731.4515591684435,405.71075930010943,0.10018406849680171,0.042569679168656956,0.01699545420706272,0.004226702265441418,1257.453575965856,22.49083719953128,3.463671842580815,30,t&((t%(t+2))&((t>>(t&2))|(t>>((t&3)*2))))
503,187.5,1725.665355078645,117.45003820074953,3360.4410980810235,146.38837429230963,0.2527485341151386,0.009873241142546434,0.22815224528312683,0.01275098416954279,1287.2755038601692,18.11686743111598,5.890617499042642,10,t^((t*(((t>>6)*3)+7))*((t>>6)&8))
504,234.375,1145.4539220952609,85.84770306187217,2713.3362206823026,233.6796963636331,0.033486307302771856,0.0035662526239714216,0.07652860134840012,0.01356886513531208,1166.3648059129187,15.9057659969776,4.274037318392283,20,(t^((t>>6)^7))+(((t*(t&5))&6)^(t>>3))
505,187.5,881.3522244027023,94.15544174725451,2135.027985074627,124.96995177788133,0.01748026052771855,0.009138387624544834,0.03176062926650047,0.020530208945274353,1051.6487224674802,16.3404474823918,3.7132546322385727,15,(t>>8)-((t|5)|((t&(t*7))>>6))
506,117.1875,1339.3612345355175,183.62703684890514,2902.9850746268658,219.12955428835784,0.11790794909381663,0.055149120366707625,0.10640526562929153,0.0725051537156105,1190.4942949387714,17.600138911020185,4.577970127524143,15,((t>>6)&7)*(((t*((t>>8)&9))^(t|(t*5)))&((t%7)+(t>>6)))
507,66.96428571428571,1542.284283397288,301.4516234257125,3239.997001599147,525.7205272093711,0.3137691148054371,0.14213157803061358,0.002322182757779956,0.004857535939663649,1309.8318860726301,23.021409899855563,14.67964645259232,15,((((t>>5)>>5)*6)*6)>>(((t^7)&7)&(t*(t|7)))
508,117.1875,1433.5783408868358,124.87860182553571,3035.15625,96.01855063943454,0.12449193763326226,0.03428969152671217,0.00728249317035079,0.0009391283383592963,1288.9250908636482,21.96011956244905,6.390719917734596,20,t&(((t*(t%8))>>4)>>(t*((t&4)*6)))
509,117.1875,984.059478673461,335.1407309584757,2496.9932702558635,662.3062387588216,0.1226679104477612,0.1161933717755349,0.00014296801236923784,0.0005766520625911653,1233.8539129845358,29.287491359090648,18.54415586663634,10,(t>>((t&7)*5))*((t&6)*7)
510,117.1875,887.6419189656183,86.09820418518349,2205.640325159915,228.39872617497477,0.007550139925373134,0.0003318255782226373,0.005922344978898764,0.005218901671469212,1084.7245568566193,27.54389473900548,9.38202691373265,15,((t|1)&((t+1)|(t>>4)))|((t>>((t*0)^1))>>(t|3))
